"ecstasy","joy","serenity","pensiveness","sadness","grief","vigilance","anticipation","interest","distraction","surprise","amazement","rage","anger","annoyance","apprehension","fear","terror","admiration","trust","acceptance","boredom","disgust","loathing","desgosto"
0,0,23.064463,0,0,0,0,0,7.965784,15.098679,0,0,0,0,17.346606,5.717857,0,0,0,0,13.683641,9.380822,0,0,FALSE
0,0,0,16.844106,0,0,0,0,0,16.844106,0,0,0,0,10.965784,5.878321,0,0,0,0,5.878321,10.965784,0,0,FALSE
0,6.795859,13.903663,20.820537,0,0,0,0,14.591719,20.132481,6.795859,0,6.643856,0,6.107803,28.7684,0,0,6.795859,0,20.699522,7.380822,0,6.643856,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
19.60964,0,5.293359,62.406241,0,0,0,0,28.923925,38.775674,8.643856,10.965784,0,0,0,87.30924,0,0,10.965784,8.643856,29.508888,38.190712,0,0,TRUE
3.02327,0,5.643856,32.371284,21.931569,10.965784,3.02327,10.965784,30.049356,29.897353,0,0,10.965784,0,0,52.004194,0,10.965784,3.02327,0,25.253497,23.727428,0,21.931569,TRUE
0,0,0,5.878321,8.158429,9.965784,0,0,9.965784,14.036751,0,0,8.158429,0,0,5.878321,9.965784,0,0,0,5.878321,9.965784,0,8.158429,TRUE
7.643856,0,8.380822,0,0,6.158429,0,0,0,14.539251,7.643856,0,6.158429,0,0,16.024678,0,0,0,7.643856,8.380822,0,0,6.158429,FALSE
3.02327,7.965784,0,23.639965,0,0,3.02327,7.965784,15.844106,7.795859,0,0,0,0,4.878321,29.750698,0,0,10.819129,7.965784,10.965784,4.878321,0,0,TRUE
0,0,8.158429,27.727428,0,0,0,0,8.158429,27.727428,0,0,0,0,0,35.885857,0,0,0,0,16.539251,9.380822,0,9.965784,FALSE
0,0,17.931569,17.346606,9.380822,0,0,0,26.897353,17.761644,0,0,0,9.380822,8.380822,26.897353,0,0,0,6.965784,10.965784,17.346606,0,9.380822,FALSE
0,0,6.210897,20.346606,0,0,0,0,15.591719,10.965784,0,0,0,0,0,26.557503,0,0,0,0,26.557503,0,0,0,FALSE
3.02327,0,10.965784,0,5.756331,10.965784,3.02327,0,10.965784,16.722115,0,0,16.722115,0,0,13.989054,0,0,3.02327,0,0,10.965784,0,16.722115,TRUE
0,0,0,0,0,7.643856,0,0,0,7.643856,0,0,7.643856,0,0,0,0,0,0,0,0,0,0,7.643856,FALSE
0,0,8.158429,14.423774,8.380822,17.60964,0,0,15.423774,33.148892,0,0,16.024678,9.965784,0,15.423774,0,7.158429,0,0,15.423774,0,8.380822,24.76807,FALSE
6.380822,0,0,20.750148,0,8.643856,6.380822,0,11.369326,18.024678,0,0,0,8.643856,0,27.13097,0,0,6.380822,0,15.954289,4.795859,0,8.643856,FALSE
0,0,0,14.369326,0,0,0,0,7.795859,6.573467,0,0,0,0,14.369326,0,0,0,0,0,7.795859,6.573467,0,0,FALSE
3.02327,0,8.380822,28.089998,9.965784,0,3.02327,9.965784,26.505035,9.965784,0,0,0,0,9.965784,39.494089,0,0,3.02327,0,18.124214,28.31239,0,0,TRUE
15.887174,0,0,26.183107,0,7.158429,0,0,19.60964,23.697681,5.92139,0,0,0,7.158429,42.070282,0,0,22.460641,0,19.60964,0,0,0,FALSE
19.942066,0,0,42.278175,0,0,6.506353,0,20.346606,35.367282,0,0,0,0,0,62.220241,0,0,17.472137,0,10.965784,33.78232,0,0,FALSE
0,0,0,25.102937,0,0,0,0,0,25.102937,0,0,0,0,9.965784,5.756331,9.380822,0,0,0,0,25.102937,0,0,FALSE
0,0,6.158429,24.4055,0,0,0,0,22.76807,7.795859,0,0,0,0,7.795859,22.76807,0,0,0,6.158429,16.60964,7.795859,0,0,FALSE
10.965784,0,7.158429,8.643856,9.965784,9.965784,0,18.60964,0,39.055782,0,0,20.931569,0,7.158429,29.575425,0,0,0,0,15.802286,20.931569,10.965784,9.965784,FALSE
0,0,25.727428,5.878321,0,0,0,0,15.761644,15.844106,0,0,0,0,0,31.605749,0,0,0,0,16.346606,9.380822,0,5.878321,TRUE
3.02327,0,0,10.920341,7.965784,10.965784,3.02327,0,4.53952,25.31239,0,0,10.965784,7.965784,0,13.943611,0,0,3.02327,0,0,10.920341,0,7.965784,TRUE
0,6.795859,40.055782,18.231129,0,5.083141,0,0,29.196913,34.173139,6.795859,0,5.083141,7.265345,10.965784,46.851641,0,0,6.795859,0,51.021567,0,7.265345,0,TRUE
3.02327,0,23.804596,30.123357,0,0,3.02327,0,28.052967,25.874985,0,0,0,0,7.265345,49.685877,0,0,3.02327,0,28.200524,25.727428,0,0,FALSE
0,7.795859,39.055782,9.965784,0,9.965784,0,0,29.089998,29.897353,7.795859,0,9.965784,0,30.897353,25.920073,0,0,0,7.795859,49.021567,0,0,9.965784,FALSE
9.965784,0,9.380822,3.272297,0,0,9.965784,0,9.380822,3.272297,0,0,0,0,0,22.618903,0,0,9.965784,0,12.653119,0,0,0,FALSE
9.596737,10.965784,0,5.878321,0,0,9.596737,10.965784,0,5.878321,0,0,0,0,0,26.440842,0,0,9.596737,0,10.965784,0,0,5.878321,FALSE
0,0,27.897353,9.965784,0,0,0,9.965784,27.897353,0,0,0,0,0,27.897353,0,9.965784,0,0,9.965784,27.897353,0,0,0,FALSE
0,0,9.965784,0,0,0,0,9.965784,0,0,0,0,0,0,0,0,9.965784,0,0,0,9.965784,0,0,0,FALSE
3.02327,7.795859,7.158429,18.60964,0,10.965784,3.02327,7.795859,7.158429,29.575425,0,0,0,0,9.965784,26.621415,0,10.965784,3.02327,0,14.954289,18.60964,0,10.965784,FALSE
7.839307,0,18.761644,22.213974,0,15.287712,3.02327,0,30.957092,25.306238,4.816037,0,0,0,9.380822,39.434103,15.287712,0,3.02327,4.816037,27.055277,29.208054,0,0,FALSE
7.965784,0,0,10.965784,0,0,0,0,0,10.965784,7.965784,0,0,0,0,18.931569,0,0,0,7.965784,0,10.965784,0,0,FALSE
0,0,17.76417,0,0,5.083141,0,0,17.76417,5.083141,0,0,5.083141,0,0,17.76417,0,0,0,0,17.76417,0,0,0,TRUE
7.795859,0,6.573467,25.687899,0,0,0,0,6.573467,25.687899,7.795859,0,0,0,0,40.057226,0,0,18.761644,0,6.573467,14.722115,0,0,TRUE
0,0,0,27.505035,0,0,0,0,27.505035,0,0,0,0,0,0,27.505035,0,0,0,0,18.124214,9.380822,0,0,FALSE
6.878321,0,0,24.064463,0,14.539251,0,0,15.683641,22.920073,0,6.878321,8.380822,6.380822,0,22.561962,0,8.158429,6.878321,0,15.683641,8.158429,0,8.380822,FALSE
0,9.380822,19.931569,3.272297,0,0,0,0,19.931569,3.272297,9.380822,0,0,0,0,32.584688,0,0,9.380822,0,23.203866,0,0,0,FALSE
18.761644,0,5.717857,10.653119,0,0,9.380822,0,0,16.370976,9.380822,0,0,0,13.098679,22.033941,0,0,9.380822,0,3.272297,22.4795,0,0,TRUE
0,0,26.990462,10.965784,0,6.158429,0,10.965784,26.990462,6.158429,0,0,6.158429,0,0,37.956247,0,0,0,10.965784,26.990462,0,0,6.158429,FALSE
0,9.965784,26.557503,14.761644,0,5.083141,0,9.965784,21.97254,15.048926,9.380822,0,5.083141,0,0,51.284931,0,0,0,9.380822,27.142465,14.761644,0,0,FALSE
9.965784,0,10.965784,14.231129,0,0,9.965784,0,6.265345,29.897353,0,0,10.965784,0,10.965784,24.196913,0,0,9.965784,0,14.231129,10.965784,0,10.965784,FALSE
0,0,23.389558,9.965784,0,8.965784,0,0,18.931569,23.389558,0,0,0,0,0,33.355342,0,8.965784,0,0,24.389558,8.965784,0,8.965784,FALSE
0,0,17.346606,5.506353,0,0,0,0,17.346606,5.506353,0,0,5.506353,0,0,17.346606,0,0,0,0,17.346606,0,0,5.506353,FALSE
9.965784,0,29.897353,0,9.965784,0,0,9.965784,0,29.897353,0,9.965784,0,0,0,49.828921,0,0,9.965784,0,19.931569,19.931569,0,0,FALSE
0,0,29.196913,45.934104,0,10.965784,0,10.965784,34.968319,40.162697,0,0,10.965784,0,13.036751,51.128482,0,10.965784,0,0,48.321127,15.844106,0,21.931569,FALSE
6.643856,0,0,17.024678,0,0,0,0,0,17.024678,0,6.643856,7.643856,0,9.380822,6.643856,0,0,6.643856,0,0,9.380822,0,7.643856,TRUE
0,0,0,28.089998,0,0,10.965784,0,8.158429,8.965784,0,0,0,0,0,28.089998,0,0,10.965784,0,8.158429,8.965784,0,0,FALSE
0,0,19.124214,9.965784,0,0,0,0,19.124214,9.965784,0,0,0,0,8.158429,20.931569,0,0,0,0,19.124214,9.965784,0,0,TRUE
23.369876,0,23.437921,22.598145,0,0,12.404092,0,37.39221,8.643856,0,10.965784,0,0,0,69.405942,0,0,23.369876,6.965784,33.274423,5.795859,0,0,FALSE
0,9.380822,18.761644,18.226586,0,8.965784,0,0,24.33511,21.618903,0,9.380822,0,0,18.346606,36.98823,0,0,9.380822,0,36.98823,0,0,8.965784,FALSE
13.756643,0,0,0,0,8.643856,0,0,0,8.643856,0,13.756643,0,0,0,22.400499,0,0,13.756643,0,0,0,0,8.643856,TRUE
8.643856,0,0,16.931569,0,9.965784,0,0,16.931569,18.60964,0,0,0,0,9.965784,25.575425,0,0,8.643856,0,16.931569,0,0,9.965784,TRUE
0,0,19.124214,5.680382,0,0,0,0,16.646166,8.158429,0,0,0,0,0,24.804596,0,0,0,0,16.646166,8.158429,0,0,FALSE
0,0,35.693212,8.380822,0,7.265345,0,0,15.346606,35.992772,0,0,0,0,8.380822,35.693212,0,7.265345,0,6.965784,18.346606,18.761644,0,7.265345,FALSE
0,8.380822,0,24.697681,0,0,0,0,7.158429,17.539251,0,8.380822,0,0,10.965784,22.112718,0,0,8.380822,0,24.697681,0,0,0,FALSE
0,0,9.965784,0,0,0,0,0,9.965784,0,0,0,0,0,0,9.965784,0,0,0,0,9.965784,0,0,0,FALSE
0,0,0,39.278175,0,0,0,0,39.278175,0,0,0,0,0,0,39.278175,0,0,0,0,30.897353,8.380822,0,0,TRUE
0,0,9.965784,10.965784,0,8.380822,0,0,8.380822,20.931569,0,0,0,0,10.965784,9.965784,8.380822,0,0,0,0,29.31239,0,0,FALSE
0,0,0,14.238082,0,6.380822,0,0,10.965784,9.653119,0,0,0,6.380822,0,14.238082,0,0,0,0,14.238082,0,0,0,FALSE
19.161697,8.965784,7.506353,11.430727,0,0,9.529622,0,15.664782,3.272297,9.632074,8.965784,0,0,0,47.06456,0,0,9.529622,26.756288,10.77865,0,0,0,TRUE
7.506353,0,0,8.965784,0,7.265345,0,0,0,23.737482,0,0,0,0,0,16.472137,0,7.265345,0,0,0,16.472137,0,7.265345,FALSE
0,0,17.931569,9.965784,0,0,0,0,27.897353,0,0,0,0,0,0,27.897353,0,0,0,16.931569,10.965784,0,0,0,TRUE
27.978108,0,15.098679,22.487962,0,0,25.978108,0,13.937215,25.649425,0,0,0,0,5.717857,59.846892,0,0,6.04654,0,22.902999,36.61521,0,0,FALSE
0,18.761644,0,30.26276,0,15.761644,18.761644,0,9.965784,36.058619,0,0,7.643856,6.380822,18.761644,13.238082,18.761644,0,0,18.761644,13.238082,9.380822,0,17.024678,FALSE
16.60964,0,0,0,15.539251,0,0,7.158429,0,15.024678,9.965784,0,8.380822,0,0,23.76807,0,0,0,9.965784,0,13.802286,8.380822,0,TRUE
0,0,9.380822,0,10.965784,5.380822,0,0,9.380822,16.346606,0,0,10.965784,5.380822,0,9.380822,0,0,0,0,9.380822,0,0,16.346606,TRUE
0,0,8.158429,34.85191,0,0,0,0,24.886126,18.124214,0,0,0,0,0,43.010339,0,0,0,0,30.31239,12.697949,0,0,TRUE
17.683641,0,15.761644,18.931569,0,9.380822,10.965784,0,24.727428,26.064463,0,0,20.346606,0,0,41.411069,0,0,10.965784,0,24.727428,16.683641,0,9.380822,TRUE
4.816037,0,24.76807,16.722115,0,0,0,0,26.76807,14.722115,4.816037,0,0,0,0,46.306222,0,0,0,4.816037,28.575425,12.91476,0,0,FALSE
17.805091,0,7.158429,20.033941,0,0,3.02327,0,7.380822,19.811548,4.816037,9.965784,0,0,16.539251,28.45821,0,0,12.989054,4.816037,17.811548,9.380822,0,0,TRUE
6.380822,0,10.965784,7.795859,0,19.346606,6.380822,0,10.965784,27.142465,0,0,9.965784,0,0,25.142465,0,9.380822,14.176681,0,10.965784,0,0,19.346606,FALSE
0,0,18.931569,4.878321,0,0,0,0,23.80989,0,0,0,0,0,4.878321,18.931569,0,0,0,0,18.931569,4.878321,0,0,FALSE
0,0,8.380822,9.965784,0,9.380822,0,0,8.380822,19.346606,0,0,9.380822,0,8.380822,9.965784,0,0,0,0,18.346606,0,0,9.380822,FALSE
0,0,0,0,0,10.965784,0,0,0,10.965784,0,0,10.965784,0,0,0,0,0,0,0,0,0,0,10.965784,FALSE
0,0,0,12.505304,0,0,0,0,12.505304,0,0,0,0,0,0,12.505304,0,0,0,0,0,12.505304,0,0,TRUE
13.989054,8.965784,7.506353,17.346606,0,0,13.989054,0,18.472137,6.380822,0,8.965784,0,0,7.506353,40.301444,0,0,3.02327,8.965784,10.965784,24.852959,0,0,FALSE
3.02327,0,16.761644,5.506353,0,17.931569,3.02327,0,16.761644,23.437921,0,0,15.472137,0,0,19.784913,0,7.965784,3.02327,0,16.761644,0,0,23.437921,FALSE
10.965784,0,17.287712,7.643856,0,10.166282,0,0,17.287712,17.810139,10.965784,0,10.166282,0,0,35.897353,0,0,10.965784,0,0,24.931569,0,0,FALSE
5.92139,0,7.158429,24.487962,10.965784,0,0,0,31.646391,10.965784,5.92139,0,10.965784,0,9.965784,27.601997,0,0,5.92139,0,31.646391,0,0,0,TRUE
16.012324,0,0,18.931569,8.158429,0,6.04654,0,8.965784,28.089998,0,0,8.158429,0,0,34.943892,0,0,6.04654,8.965784,9.965784,9.965784,0,8.158429,FALSE
0,7.158429,0,0,0,7.158429,0,0,0,14.316859,0,0,0,0,7.158429,7.158429,0,0,0,0,0,7.158429,0,0,FALSE
7.643856,0,13.369326,0,0,0,0,0,6.210897,7.158429,7.643856,0,0,0,0,21.013182,0,0,0,7.643856,13.369326,0,0,0,FALSE
0,0,9.965784,25.253497,0,0,0,0,27.575425,7.643856,0,0,0,0,7.643856,27.575425,0,0,0,0,35.219281,0,0,0,FALSE
10.965784,0,0,10.965784,0,8.643856,0,0,0,30.575425,0,0,8.643856,0,0,21.931569,0,0,10.965784,0,0,10.965784,8.643856,0,FALSE
10.965784,0,0,27.142465,0,0,9.380822,0,8.380822,9.380822,0,10.965784,0,0,9.380822,28.727428,0,0,0,10.965784,8.380822,18.761644,0,0,FALSE
0,0,14.361713,23.112718,0,0,0,0,24.598145,12.876286,0,0,0,0,12.876286,24.598145,0,0,0,0,23.112718,14.361713,0,0,FALSE
0,6.795859,0,23.203866,0,0,0,0,0,23.203866,6.795859,0,0,0,0,29.999725,0,0,6.795859,0,14.238082,8.965784,0,0,TRUE
12.404092,0,10.965784,0,5.756331,15.346606,3.02327,0,10.965784,21.102937,9.380822,0,5.756331,5.380822,9.965784,23.369876,0,0,12.404092,0,10.965784,0,0,21.102937,FALSE
0,0,16.683641,6.544595,10.965784,14.761644,0,0,0,48.955664,0,0,10.965784,5.380822,5.717857,26.891201,0,0,0,0,6.544595,16.683641,0,25.727428,FALSE
0,0,20.346606,12.137153,0,0,0,0,26.727428,5.756331,0,0,0,0,6.380822,26.102937,0,0,0,0,26.727428,5.756331,0,0,FALSE
0,0,9.380822,0,0,0,0,0,9.380822,0,0,0,0,0,0,9.380822,0,0,0,0,9.380822,0,0,0,FALSE
9.965784,0,6.878321,0,0,8.643856,0,0,6.878321,8.643856,0,9.965784,0,0,0,16.844106,0,8.643856,0,9.965784,6.878321,8.643856,0,0,FALSE
0,0,10.965784,27.649425,0,0,0,0,16.683641,21.931569,0,0,0,0,0,38.61521,0,0,0,0,16.683641,21.931569,0,0,FALSE
3.02327,0,18.124214,35.637322,0,0,3.02327,0,20.750148,33.011388,0,0,5.506353,0,9.380822,41.897631,0,0,3.02327,0,26.920073,21.33511,0,5.506353,FALSE
5.92139,0,10.965784,10.965784,5.756331,0,5.92139,10.965784,10.965784,5.756331,0,0,5.756331,0,0,27.852959,0,0,0,0,10.965784,16.887174,0,5.756331,TRUE
0,0,0,28.831226,0,0,0,0,18.400499,10.430727,0,0,0,0,9.756643,11.916154,0,7.158429,0,0,11.916154,9.756643,0,7.158429,FALSE
0,8.965784,14.316859,17.348049,0,0,0,0,11.591719,20.07319,0,0,0,0,0,40.630692,0,0,8.965784,0,0,31.664908,0,0,FALSE
8.643856,0,0,0,0,10.965784,0,0,0,10.965784,8.643856,0,0,10.965784,0,8.643856,0,0,0,8.643856,0,0,0,10.965784,FALSE
6.878321,0,24.253497,0,0,0,0,0,5.643856,18.60964,0,6.878321,0,0,9.965784,21.166034,0,0,6.878321,0,15.60964,8.643856,0,0,FALSE
18.60964,0,17.76417,47.658996,7.965784,0,0,0,54.457383,29.897353,7.643856,0,0,7.965784,10.965784,73.067023,0,0,0,7.643856,47.491598,28.897353,0,7.965784,FALSE
0,0,9.965784,14.238082,0,0,0,0,20.931569,3.272297,0,0,0,0,0,24.203866,0,0,0,0,24.203866,0,0,0,FALSE
9.380822,0,9.965784,5.506353,0,9.380822,0,9.965784,0,24.267996,0,0,5.506353,9.380822,0,19.346606,0,0,0,9.965784,0,9.380822,9.380822,5.506353,FALSE
0,7.380822,0,8.158429,0,0,0,0,8.158429,0,7.380822,0,0,0,0,15.539251,0,0,7.380822,0,8.158429,0,0,0,FALSE
7.965784,9.965784,25.557503,15.802286,8.965784,9.380822,7.965784,0,15.591719,44.114676,0,9.965784,18.346606,0,8.158429,51.132928,0,0,17.931569,0,15.591719,18.124214,0,25.990462,FALSE
0,0,18.977,8.643856,0,5.380822,0,8.643856,13.259143,11.098679,0,0,0,5.380822,0,27.620856,0,0,0,0,22.327497,5.293359,0,5.380822,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
8.380822,0,5.293359,14.238082,11.512662,17.346606,8.380822,0,5.293359,43.09735,0,0,22.478446,17.346606,0,16.946478,0,0,0,0,3.272297,13.674181,0,33.44423,TRUE
0,0,0,16.316859,0,0,0,0,0,16.316859,0,0,16.316859,0,0,0,0,0,0,0,0,0,0,16.316859,FALSE
0,0,5.717857,7.795859,0,9.965784,0,0,7.795859,15.683641,0,0,0,9.965784,0,13.513716,0,0,0,0,13.513716,0,0,9.965784,TRUE
24.727428,0,8.158429,25.557503,0,17.231129,0,0,16.539251,51.169453,0,7.965784,0,9.965784,0,58.44336,0,7.265345,15.761644,0,8.158429,34.523287,0,17.231129,TRUE
0,0,18.761644,21.931569,0,0,0,0,29.727428,10.965784,0,0,0,0,10.965784,29.727428,0,0,0,10.965784,18.761644,10.965784,0,0,FALSE
12.989054,7.158429,6.158429,0,0,0,12.989054,0,6.158429,7.158429,0,0,0,0,0,26.305913,0,0,12.989054,6.158429,0,7.158429,0,0,FALSE
6.795859,8.158429,0,14.384674,0,9.380822,0,0,6.878321,23.683034,0,8.158429,9.380822,0,0,29.338963,0,0,0,8.158429,6.878321,14.302212,0,9.380822,FALSE
10.965784,7.795859,10.965784,18.346606,0,21.931569,0,7.795859,29.31239,21.931569,0,10.965784,21.931569,0,0,48.074034,0,0,10.965784,0,37.10825,0,10.965784,10.965784,FALSE
0,0,33.123357,26.115993,9.965784,0,0,0,27.4055,31.83385,0,9.965784,19.931569,0,5.717857,43.555709,0,0,16.150209,0,27.4055,5.717857,0,19.931569,TRUE
0,0,8.380822,10.965784,0,0,0,0,10.965784,8.380822,0,0,0,0,0,19.346606,0,0,0,0,19.346606,0,0,0,FALSE
7.839307,0,0,15.722115,13.287712,0,3.02327,0,9.965784,19.044043,4.816037,0,13.287712,0,0,23.561422,0,0,3.02327,4.816037,9.965784,5.756331,0,13.287712,FALSE
11.989054,0,7.965784,17.539251,0,16.761644,3.02327,0,7.965784,34.300895,8.965784,0,0,0,6.573467,47.682266,0,0,11.989054,0,0,25.505035,0,16.761644,TRUE
0,0,0,15.591719,0,8.643856,0,0,0,24.235575,0,0,8.643856,0,0,15.591719,0,0,15.591719,0,0,0,8.643856,0,TRUE
0,0,0,29.727428,10.965784,0,0,0,9.380822,31.31239,0,0,0,10.965784,9.380822,20.346606,0,0,0,0,20.346606,9.380822,0,10.965784,TRUE
0,0,7.965784,10.965784,0,0,0,0,18.931569,0,0,0,0,0,0,18.931569,0,0,0,0,18.931569,0,0,0,FALSE
20.118249,0,8.965784,0,0,10.166282,0,0,8.965784,10.166282,20.118249,0,10.166282,0,0,29.084033,0,0,15.302212,4.816037,8.965784,0,0,0,FALSE
0,0,0,0,8.158429,9.965784,0,0,0,8.158429,9.965784,0,18.124214,0,0,0,0,0,0,0,0,0,0,18.124214,FALSE
7.795859,0,0,18.124214,0,0,0,0,9.965784,15.954289,0,0,0,0,0,25.920073,0,0,8.158429,0,9.965784,7.795859,0,0,FALSE
3.02327,8.965784,0,28.897353,0,0,3.02327,0,18.931569,9.965784,0,8.965784,0,0,9.965784,30.920623,0,0,3.02327,8.965784,8.965784,19.931569,0,0,FALSE
0,7.643856,8.158429,13.761644,7.158429,7.643856,0,0,21.4055,15.316859,0,7.643856,7.158429,0,0,29.563929,7.643856,0,7.643856,0,8.965784,20.598145,0,7.158429,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,0,6.965784,15.646166,0,0,0,0,14.231129,8.380822,0,0,0,0,0,22.611951,0,0,0,6.965784,7.265345,8.380822,0,0,FALSE
10.965784,0,8.643856,33.329807,0,0,10.965784,0,32.007879,9.965784,0,0,0,7.265345,0,45.674103,0,0,10.965784,0,24.742535,9.965784,7.265345,0,FALSE
22.954838,0,6.380822,10.965784,0,0,22.954838,0,17.346606,0,0,0,0,0,0,40.301444,0,0,3.02327,0,17.346606,19.931569,0,0,TRUE
6.643856,0,10.965784,10.965784,0,0,0,0,21.931569,0,0,6.643856,0,0,0,28.575425,0,0,6.643856,0,10.965784,10.965784,0,0,FALSE
19.267996,0,0,9.380822,0,0,12.302212,0,9.380822,6.965784,0,0,0,0,0,28.648818,0,0,13.346606,0,9.380822,5.92139,0,0,FALSE
8.158429,0,11.360764,7.380822,0,6.380822,0,11.360764,0,13.761644,8.158429,0,0,6.380822,0,26.900015,0,0,0,8.158429,11.360764,7.380822,0,0,FALSE
8.158429,0,0,25.471088,0,14.423774,0,0,14.505304,33.547988,0,0,0,0,7.158429,29.929078,0,10.965784,0,0,9.965784,12.697949,0,18.231129,FALSE
0,0,7.265345,21.931569,0,0,0,10.965784,10.965784,7.265345,0,0,0,0,7.265345,21.931569,0,0,0,0,29.196913,0,0,0,FALSE
6.717857,10.965784,6.058894,16.124214,0,0,6.717857,0,6.058894,16.124214,10.965784,0,8.158429,0,0,31.708319,0,0,10.965784,0,6.058894,14.683641,0,8.158429,FALSE
7.795859,0,9.965784,29.897353,0,0,0,0,39.863137,7.795859,0,0,0,0,9.965784,37.693212,0,0,0,0,39.863137,7.795859,0,0,FALSE
0,0,35.688211,9.380822,0,7.965784,0,0,9.380822,43.653996,0,0,7.965784,0,10.965784,34.103249,0,0,0,0,20.346606,24.722427,0,7.965784,FALSE
21.4055,0,0,38.758884,0,0,21.142465,0,12.253849,18.124214,0,8.643856,0,0,0,53.005955,0,7.158429,29.786322,0,23.219633,0,0,7.158429,FALSE
0,0,7.643856,27.63793,0,6.158429,0,0,5.717857,35.722358,0,0,6.158429,0,14.761644,13.361713,0,7.158429,0,0,5.717857,22.4055,0,13.316859,FALSE
0,0,11.891279,9.965784,0,0,0,5.680382,6.210897,9.965784,0,0,0,0,0,21.857063,0,0,9.965784,0,11.891279,0,0,0,FALSE
9.380822,0,0,21.931569,0,0,0,0,10.965784,20.346606,0,0,0,0,10.965784,20.346606,0,0,0,0,21.931569,9.380822,0,0,FALSE
3.02327,0,7.265345,7.265345,0,0,3.02327,0,14.530689,0,0,0,0,0,0,17.553959,0,0,3.02327,0,7.265345,7.265345,0,0,FALSE
0,23.750148,0,20.931569,0,0,15.591719,0,20.931569,0,0,8.158429,0,0,9.965784,34.715932,0,0,0,8.158429,36.523287,0,0,0,TRUE
0,0,15.150209,0,0,16.048926,0,0,7.506353,23.692782,0,0,16.048926,0,7.643856,7.506353,0,0,0,0,15.150209,0,10.965784,0,TRUE
0,0,6.210897,9.079039,0,0,0,0,15.289936,0,0,0,0,0,0,15.289936,0,0,0,0,6.210897,9.079039,0,0,FALSE
8.380822,0,16.176681,24.437921,0,0,8.380822,0,8.380822,32.233781,0,0,15.472137,0,17.346606,16.176681,0,0,8.380822,0,8.380822,16.761644,0,15.472137,FALSE
0,0,5.92139,0,0,0,0,0,5.92139,0,0,0,0,0,0,5.92139,0,0,0,0,5.92139,0,0,0,FALSE
0,0,8.380822,17.931569,0,0,0,0,26.31239,0,0,0,0,0,0,26.31239,0,0,0,0,17.931569,8.380822,0,0,TRUE
0,0,0,9.965784,0,0,0,0,9.965784,0,0,0,0,0,0,9.965784,0,0,0,0,0,9.965784,0,0,FALSE
0,0,0,5.680382,0,0,0,0,5.680382,0,0,0,0,0,0,5.680382,0,0,0,0,5.680382,0,0,0,FALSE
16.887174,8.643856,30.292333,10.965784,19.931569,0,16.887174,11.360764,29.897353,19.931569,0,8.643856,0,19.931569,9.965784,56.823363,0,0,19.60964,0,41.258117,5.92139,0,19.931569,TRUE
0,0,9.380822,0,0,6.380822,0,0,9.380822,6.380822,0,0,0,6.380822,0,9.380822,0,0,0,0,9.380822,0,0,0,TRUE
10.965784,0,9.380822,45.681716,0,0,10.965784,0,33.13097,21.931569,0,0,0,0,0,44.096754,0,21.931569,10.965784,0,33.13097,0,0,21.931569,FALSE
0,0,17.024678,29.196913,0,19.931569,0,0,27.990462,38.162697,0,0,19.931569,0,0,46.221591,0,0,0,0,38.956247,7.265345,10.965784,8.965784,FALSE
15.346606,17.761644,17.931569,12.137153,9.380822,0,8.380822,9.380822,24.31239,22.102937,0,8.380822,0,9.380822,6.380822,56.796149,0,0,15.346606,0,33.693212,14.137153,0,9.380822,TRUE
0,0,0,13.384674,0,10.965784,0,0,0,24.350458,0,0,10.965784,0,7.506353,5.878321,0,0,0,0,0,7.506353,10.965784,5.878321,TRUE
0,0,0,24.611951,0,0,0,0,16.231129,8.380822,0,0,0,0,8.380822,16.231129,0,0,0,0,16.231129,8.380822,0,0,FALSE
3.02327,9.380822,10.965784,0,0,0,3.02327,0,10.965784,0,0,9.380822,0,0,0,23.369876,0,0,12.404092,0,10.965784,0,0,0,FALSE
0,0,10.965784,20.931569,0,17.024678,0,0,31.897353,17.024678,0,0,0,8.380822,0,40.541209,0,0,0,9.965784,10.965784,10.965784,0,17.024678,FALSE
0,0,27.4055,0,0,0,0,0,27.4055,0,0,0,0,0,0,27.4055,0,0,0,0,18.024678,9.380822,0,0,FALSE
10.965784,0,0,15.954289,0,0,9.380822,0,0,6.573467,0,10.965784,0,0,0,26.920073,0,0,17.539251,0,0,9.380822,0,0,FALSE
3.02327,0,10.586718,3.272297,0,0,3.02327,0,10.586718,3.272297,0,0,0,0,0,16.882285,0,0,3.02327,0,3.272297,10.586718,0,0,FALSE
0,0,0,10.965784,0,6.380822,0,0,0,17.346606,0,0,0,6.380822,0,10.965784,0,0,0,0,10.965784,0,0,0,FALSE
5.92139,0,7.158429,6.573467,0,0,5.92139,0,6.573467,7.158429,0,0,0,0,0,19.653286,0,0,0,0,13.731896,5.92139,0,0,TRUE
6.573467,0,0,7.506353,0,5.380822,6.573467,0,0,12.887174,0,0,0,5.380822,0,14.07982,0,0,6.573467,0,0,7.506353,0,5.380822,FALSE
